Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0100001,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/PW_0000692,altered insulin responsive facilitative sugar transporter mediated glucose transport pathway,,"An insulin responsive facilitative sugar transporter mediated glucose transport pathway that deviates from what its normal course should be. Alterations in the pathway can manifest in insulin resistance, a hallmark of type 2 diabetes.",false,,,http://purl.obolibrary.org/obo/PW_0000690|http://purl.obolibrary.org/obo/PW_0000639,,"An insulin responsive facilitative sugar transporter mediated glucose transport pathway that deviates from what its normal course should be. Alterations in the pathway can manifest in insulin resistance, a hallmark of type 2 diabetes.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000690|http://purl.obolibrary.org/obo/PW_0000639,,,,VPetri,2009-10-07T12:24:18Z,,,PW:0000692,,,altered insulin responsive facilitative sugar transporter mediated glucose transport pathway,,PW:0000692,
http://purl.obolibrary.org/obo/PW_0001016,vitamin K metabolic pathway,SMP:00464,"Those metabolic reactions involving vitamin K - a fat-soluble vitamin which represents a group of related compounds.  K1 form is found in plants, other forms are synthesized by bacteria, including species present in the microflora of the human gut. Vitamin K is an essential cofactor in the modification reaction of vitamin K-dependent proteins.",false,,,http://purl.obolibrary.org/obo/PW_0000135,,"Those metabolic reactions involving vitamin K - a fat-soluble vitamin which represents a group of related compounds.  K1 form is found in plants, other forms are synthesized by bacteria, including species present in the microflora of the human gut. Vitamin K is an essential cofactor in the modification reaction of vitamin K-dependent proteins.",,,,pathway,SMP:00464,,http://purl.obolibrary.org/obo/PW_0000135,,,,VPetri,2012-06-11T01:46:25Z,,,PW:0001016,,,vitamin K metabolic pathway,,PW:0001016,
http://purl.obolibrary.org/obo/PW_0001191,altered methionine cycle/metabolic pathway,,A methionine cycle/metabolic pathway that deviates from what its normal course should be. Impaired methionine metabolism and/or altered levels of S-adenosylmethionine (AdoMet) have been associated with hepatocellular carcinoma and alcoholic liver disease.,false,,,http://purl.obolibrary.org/obo/PW_0000048|http://purl.obolibrary.org/obo/PW_0001190,,A methionine cycle/metabolic pathway that deviates from what its normal course should be. Impaired methionine metabolism and/or altered levels of S-adenosylmethionine (AdoMet) have been associated with hepatocellular carcinoma and alcoholic liver disease.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000048|http://purl.obolibrary.org/obo/PW_0001190,,,,VPetri,2013-03-11T13:59:10Z,,,PW:0001191,,,altered methionine cycle/metabolic pathway,,PW:0001191,
http://purl.obolibrary.org/obo/PW_0000861,pyrimidine biosynthetic pathway,Pyrimidine biosynthesis,"Those enzymatic reactions involved in the synthesis of pyrimidine nucleotides. A major route for pyrimidine synthesis is the de novo pathway. However, an alternate pathway, the salvage pathway, converts nucleosides generated by DNA or RNA breakdown back to nucleotide monophosphates which can then re-enter the biosynthetic pathway.",false,,,http://purl.obolibrary.org/obo/PW_0000032,,"Those enzymatic reactions involved in the synthesis of pyrimidine nucleotides. A major route for pyrimidine synthesis is the de novo pathway. However, an alternate pathway, the salvage pathway, converts nucleosides generated by DNA or RNA breakdown back to nucleotide monophosphates which can then re-enter the biosynthetic pathway.",Reactome:R-HSA-500753,,,pathway,Pyrimidine biosynthesis,,http://purl.obolibrary.org/obo/PW_0000032,,,,vpetri,2011-06-03T03:33:51Z,,,PW:0000861,,,pyrimidine biosynthetic pathway,,PW:0000861,
http://purl.obolibrary.org/obo/PW_0001557,programmed cell death pathway,Programmed Cell Death,"Programmed cell death pathways group together several types that can be described as apoptotic or non-apoptotic, based on morphological characteristics. The common feature is their highly regulated nature, as opposed to accidental, non-programmed cell death.",false,,,http://purl.obolibrary.org/obo/PW_0000275,,"Programmed cell death pathways group together several types that can be described as apoptotic or non-apoptotic, based on morphological characteristics. The common feature is their highly regulated nature, as opposed to accidental, non-programmed cell death.",Reactome:R-HSA-5357801,,,pathway,Programmed Cell Death,,http://purl.obolibrary.org/obo/PW_0000275,,,,VPetri,2014-09-11T15:31:33Z,,,PW:0001557,,,programmed cell death pathway,,PW:0001557,
http://purl.obolibrary.org/obo/PW_0001612,Segawa syndrome pathway,tyrosine hydroxylase deficiency pathway|dopamine-responsive dystonia pathway|SMP:00490,"A movement disorder caused by defects in the tyrosine hydroxylase enzyme that converts tyrosine to L-DOPA, the precursor of dopamine in the dopamine biosynthetic pathway of the other two catecholamines downstream of it, norepinephrine and epinephrine.",false,,,http://purl.obolibrary.org/obo/PW_0001611,,"A movement disorder caused by defects in the tyrosine hydroxylase enzyme that converts tyrosine to L-DOPA, the precursor of dopamine in the dopamine biosynthetic pathway of the other two catecholamines downstream of it, norepinephrine and epinephrine.",,,,pathway,tyrosine hydroxylase deficiency pathway|dopamine-responsive dystonia pathway|SMP:00490,,http://purl.obolibrary.org/obo/PW_0001611,,,,vpetri,2015-02-12T13:10:44Z,,,PW:0001612,,,Segawa syndrome pathway,,PW:0001612,
http://purl.obolibrary.org/obo/PW_0002111,cimetidine pharmacokinetics pathway,SMP:00617,"The pathway of processing - absorption, distribution, metabolism or elimination - of cimetidine. Genetic variations can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002110,,"The pathway of processing - absorption, distribution, metabolism or elimination - of cimetidine. Genetic variations can cause differences in the response of the organism to the drug.",,,,pathway,SMP:00617,,http://purl.obolibrary.org/obo/PW_0002110,,,,VPetri,2015-10-27T14:42:51Z,,,PW:0002111,,,cimetidine pharmacokinetics pathway,,PW:0002111,
http://purl.obolibrary.org/obo/PW_0000617,altered cytokine mediated signaling pathway,,"A cytokine mediated signaling pathway that deviates from what its normal course should be. Aberrant cytokine signaling pathway, alone or in combination with other pathways underlie various diseases.",false,,,http://purl.obolibrary.org/obo/PW_0000828|http://purl.obolibrary.org/obo/PW_0000264,,"A cytokine mediated signaling pathway that deviates from what its normal course should be. Aberrant cytokine signaling pathway, alone or in combination with other pathways underlie various diseases.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000828|http://purl.obolibrary.org/obo/PW_0000264,,,,,,,,PW:0000617,,,altered cytokine mediated signaling pathway,,PW:0000617,
http://purl.obolibrary.org/obo/Reactome_R-HSA-1181150,Reactome_R-HSA-1181150,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0001312,,,,,,,,,,true,Reactome:R-HSA-1181150,
http://purl.obolibrary.org/obo/PW_0001817,molybdenum cofactor deficiency pathway,"combined deficiency of sulfite oxidase, xanthine dehydrogenase and aldehyde oxidase pathway|MOCOD pathway|SMP:00203",A disorder resulting from alterations in the molybdenum biosynthetic pathway.,false,,,http://purl.obolibrary.org/obo/PW_0001816,,A disorder resulting from alterations in the molybdenum biosynthetic pathway.,,"combined deficiency of sulfite oxidase, xanthine dehydrogenase and aldehyde oxidase pathway|MOCOD pathway",,pathway,SMP:00203,,http://purl.obolibrary.org/obo/PW_0001816,,,,VPetri,2015-08-20T09:36:31Z,,,PW:0001817,,,molybdenum cofactor deficiency pathway,,PW:0001817,
http://purl.obolibrary.org/obo/PW_0000357,energy homeostasis pathway,,Those pathways involved in the balance between energy uptake and energy expenditure. Disturbance of this equilibrium has been linked to various conditions including obesity.,false,,,http://purl.obolibrary.org/obo/PW_0000355,,Those pathways involved in the balance between energy uptake and energy expenditure. Disturbance of this equilibrium has been linked to various conditions including obesity.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000355,,,,,,,,PW:0000357,,,energy homeostasis pathway,,PW:0000357,
http://purl.obolibrary.org/obo/Reactome_R-HSA-1362409,Reactome_R-HSA-1362409,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0002635,,,,,,,,,,true,Reactome:R-HSA-1362409,
http://purl.obolibrary.org/obo/PW_0002147,bivalirudin drug pathway,,"The pharmacokinetics and pharmacodynamics pathway of bivalirudin, a direct thrombin inhibitor. Bivalirudin binds to both the catalytic site and anion-binding exosite of thrombin and as classified as a bivalent inhibitor. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002146,,"The pharmacokinetics and pharmacodynamics pathway of bivalirudin, a direct thrombin inhibitor. Bivalirudin binds to both the catalytic site and anion-binding exosite of thrombin and as classified as a bivalent inhibitor. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002146,,,,VPetri,2015-11-02T11:55:17Z,,,PW:0002147,,,bivalirudin drug pathway,,PW:0002147,
http://purl.obolibrary.org/obo/PW_0001324,mitochondrial aminoacyl-tRNA biosynthetic pathway,,"Aminoacyl-tRNA, or transfer RNA (tRNA) carries amino acids to ribosomes and is part of the translation pathway. tRNAs are specific for the amino acids with which they are associated. Their synthesis involves adenylation of the amino acid followed by its transfer; both steps require ATP. there are 22 tRNA genes encoded by the mitochondrial genome. Mutations in these genes have been implicated in a number of disorders and may affect various steps of tRNA biosynthesis.",false,,,http://purl.obolibrary.org/obo/PW_0001323,,"Aminoacyl-tRNA, or transfer RNA (tRNA) carries amino acids to ribosomes and is part of the translation pathway. tRNAs are specific for the amino acids with which they are associated. Their synthesis involves adenylation of the amino acid followed by its transfer; both steps require ATP. there are 22 tRNA genes encoded by the mitochondrial genome. Mutations in these genes have been implicated in a number of disorders and may affect various steps of tRNA biosynthesis.",,,,pathway,,http://purl.obolibrary.org/obo/PW_0001323,http://purl.obolibrary.org/obo/PW_0001323,,,,VPetri,2013-05-22T13:16:35Z,,,PW:0001324,,,mitochondrial aminoacyl-tRNA biosynthetic pathway,,PW:0001324,
http://purl.obolibrary.org/obo/PW_0002483,chloroprocaine pharmacokinetics pathway,,"The pathway of processing - absorption, distribution, metabolism or elimination - of chloroprocaine. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002482,,"The pathway of processing - absorption, distribution, metabolism or elimination - of chloroprocaine. Genetic variations can result in changes in the availability of the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002482,,,,VPetri,2016-02-04T14:08:34Z,,,PW:0002483,,,chloroprocaine pharmacokinetics pathway,,PW:0002483,
http://purl.obolibrary.org/obo/PW_0000160,Ran family mediated signaling pathway,,Ran family mediated signaling pathways are involved in nucleocytoplasmic trafficking.,false,,,http://purl.obolibrary.org/obo/PW_0000006,,Ran family mediated signaling pathways are involved in nucleocytoplasmic trafficking.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000006,,,,,,,,PW:0000160,,,Ran family mediated signaling pathway,,PW:0000160,
http://purl.obolibrary.org/obo/GO_0035329,GO_0035329,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0001515,,,,,,,,,,true,GO:0035329,
http://purl.obolibrary.org/obo/PW_0000113,atrazine degradation pathway,,Those enzymatic reactions involved in the degradation of atrazine - a herbicide used to kill weeds.,false,,,http://purl.obolibrary.org/obo/PW_0000107,,Those enzymatic reactions involved in the degradation of atrazine - a herbicide used to kill weeds.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000107,,,,,,,,PW:0000113,,,atrazine degradation pathway,,PW:0000113,
http://purl.obolibrary.org/obo/PW_0001925,metolazone drug pathway,,The pharmacokinetics and pharmacodynamics pathway of metolazone - a blocker of sodium -chloride symporter in the distal convoluted tubule of the nephron. The drug is used for the treatment of hypertension and congestive heart failure. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002121,,The pharmacokinetics and pharmacodynamics pathway of metolazone - a blocker of sodium -chloride symporter in the distal convoluted tubule of the nephron. The drug is used for the treatment of hypertension and congestive heart failure. Genetic variations can result in changes in drug availability and can cause differences in the response of the organism to the drug.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002121,,,,VPetri,2015-09-17T14:03:11Z,,,PW:0001925,,,metolazone drug pathway,,PW:0001925,
http://purl.obolibrary.org/obo/PW_0002515,tiaprofenic acid pharmacokinetics pathway,,,false,,,http://purl.obolibrary.org/obo/PW_0002514,,,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002514,,,,VPetri,2016-02-16T12:32:55Z,,,PW:0002515,,,tiaprofenic acid pharmacokinetics pathway,,PW:0002515,
